,Contoh: PT PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA
BA_TYPE,"The type of business associate. Usual reference values include COMPANY, PERSON, REGULATORY, SOCIETY, ASSOCIATION. Use the BA CATEGORY to further categorize this information."
,"Type dari entitas bisnis yang menyimpan data: BADAN USAHA, BENTUK USAHA TETAP, UNIVERSITAS, UNIT PELAKSANA."
,Contoh: BADAN USAHA
DATA_STORE_NAME,"The name given to the storage facility. May be a building name, Bay name or a directory or file name."
,"Directory penyimpanan data (harus standar dengan (W3C) World WIDE WEB Consortium, dengan memakai Uniform Resource Identifier (URI) dan komponen terkaitnya, Contoh: URL dan URN, juga kompatibel dengan standar RFC 1959 dan W3C untuk FTP."
,Contoh: \BUNYU\A0\ TECHNICAL_REPORT \
ORIGINAL_FILE_NAME,"The name of the file that was received to be catalogued, such as abcd.xls."
,Nama dari file beserta ekstensi yang berlaku untuk jenis file yang diserahkan.
,"Contoh: PHE_UTC_314_1989-11 ABNORMAL PRESSURE STUDY OFFSHORE BUNYU, EAST KALIMANTAN.PDF"
PASSWORD,"The code or password used to access a userID (use ALIAS NAME). If you use this column, we strongly recommend encrypting or hashing the code so that security is less compromised"
,Kode hashing MD5 yang dipakai oleh hash function untuk membuka file. 
,Contoh: B3B1715ECECD82C28FD90822C9F48957
DIGITAL_SIZE,"The size of a digital file, in kb or Mb."
,Ukuran file dalam byte.
,Contoh: 7953093
DIGITAL_SIZE_UOM,Whether the file size is expressed as kB or MB
,Satuan ukur file dalam byte.
,Contoh: byte
REMARK,Narrative remarks relating to this row of data
,Keterangan informasi yang ingin ditambahkan terkait Laporan Teknis Digital.
,Contoh: LAMPIRAN TERDIRI ATAS  10 HALAMAN
SOURCE,"The individual, company, state, or government agency designated as the source of information for this row."
,Nama Badan Hukum seperti yang tercatat di badan resmi pencatatan badan hukum yang menjadi sumber dari data.
,Contoh: TOTAL E&P INDONESIE LTD
QC_STATUS,"A valid type of quality control or validation status, such as batch loaded, visual inspection, verified by data analyst, verified by business analyst etc"
,Status Validasi: TERVERIFIKASI OLEH SKK MIGAS atau TERVERIFIKASI OLEH DITJEN MIGAS.
,Contoh: TERVERIFIKASI OLEH SKK MIGAS
CHECKED_BY_BA_ID,"Unique identifier for the business associate who checked the work done by the data analyst to verify that the quality control has been done correctly. In some cases, this will be a business expert who is reviewing the final contents of a data structure."
,NIK dari orang yang melakukan verifikasi.
,Contoh:31XXXXXXXXXXXXXX
