,2.2. TIME TO DEPTH RELATION REPORT/VSP
,3.1. LAPORAN/INTERPRETASI GEOLOGI
,3.2. PALEONTOLOGI
,3.3. PETROGRAFI
,3.4. ANALISA GEOKIMIA
,3.5. CORE PHOTOGRAPHY
,3.6. ROUTINE CORE ANALYSIS
,3.7. SPECIAL CORE ANALYSIS
,4.1. EVALUASI FORMASI
,4.2. ANALISA PETROFISIKA
,4.3. MASTER LOG
,5.1. LAPORAN/ANALISA RESERVOIR
,5.2. ANALISA PVT
,5.3. LAPORAN/ANALISA TEKANAN
,5.4. LAPORAN/ANALISA PERCONTOH 
,5.5. ANALISA FLUIDA
,5.6. UJI KANDUNGAN LAPISAN (UKL)
,6.1. PROGRAM/USULAN PENGEBORAN
,6.2. LAPORAN PENGEBORAN
,6.3. CEMENTING
,6.4. LUMPUR DAN MATERIAL
,6.5. COMPLETION
,6.6. BIT RECORD
,6.7. TRAJECTORY SURVEY
,6.8. SELUBUNG SUMUR
,6.9. LAPORAN BIAYA
,6.10. FORMATION INTEGRITY TEST (FIT)
,6.11. LEAK OF TEST (LOT)
,6.12. DAILY OPERATIONAL REPORT
,6.13. DAILY GEOLOGICAL REPORT
,6.14. WELLHEAD & OTHER EQUIP. INSTALLATION
,7.1. UJI PRODUKSI
,7.2. DESAIN PRODUKSI
,7.3. LAPORAN PRODUKSI
,7.4. FASILITAS PRODUKSI
,7.5. INJEKSI
,8.1. WORK OVER & WELL SERVICE 
,8.2. STIMULASI SUMUR
,8.3. REPARASI SUMUR
,9.1. LAPORAN AKHIR SUMUR
,9.2. DATA & RIWAYAT SUMUR
,9.3. ABANDONED AND PLUG
,"10.1. HEALTH, SAFETY, ENVIRONMENT"
,10.2. OPERATIONAL INCIDENT REPORT
,11. LAPORAN LAINYA.
,Contoh: ANALISA PVT
PAGE_COUNT,The total number of pages in the physical item.
,Jumlah halaman pada Laporan Sumur.
,Contoh:16
REMARK,Narrative remarks relating to this row of data.
,Keterangan informasi yang berkaitan dengan lampiran dari Laporan Sumur.
,"Contoh: LAPORAN BERISI 2 LAMPIRAN:1. SEISMIC CORRECTION SHEET, 2. SONIC CALIBRATION SHEET"
BA_LONG_NAME,The legal name of a business associate. (That which has been registered with a corporate registry).
,"Nama Badan Hukum yang menyimpan data, seperti yang tercatat di badan resmi pencatatan badan hukum."
,Contoh: PT PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA
BA_TYPE,"The type of business associate. Usual reference values include COMPANY, PERSON, REGULATORY, SOCIETY, ASSOCIATION. Use the BA CATEGORY to further categorize this information."
,"Type dari entitas bisnis yang menyimpan data: BADAN USAHA, BENTUK USAHA TETAP, UNIVERSITAS, UNIT PELAKSANA."
,Contoh: BADAN USAHA
DATA_STORE_NAME,"The name given to the storage facility. May be a building name, Bay name or a directory or file name."
,Nama fasilitas penyimpanan data.
,Contoh: PERTAMINA UPSTREAM DATA CENTER
DATA_STORE_TYPE,"The type of data store that is referenced, such as disk, folder, tape, shelf, SAN system server or optical disk."
,"Type penyimpanan data: RACK, SHELF, BOX, ENVELOPE."
,Contoh: SHELF
SOURCE,"The individual, company, state, or government agency designated as the source of information for this row."
,Nama Badan Hukum seperti yang tercatat di badan resmi pencatatan badan hukum yang menjadi sumber dari data.
,Contoh: PT PERTAMINA EP
QC_STATUS,"A valid type of quality control or validation status, such as batch loaded, visual inspection, verified by data analyst, verified by business analyst etc."
,Status Validasi: TERVERIFIKASI OLEH SKK MIGAS atau TERVERIFIKASI OLEH DITJEN MIGAS.
,Contoh: TERVERIFIKASI OLEH SKK MIGAS
CHECKED_BY_BA_ID,"Unique identifier for the business associate who checked the work done by the data analyst to verify that the quality control has been done correctly. In some cases, this will be a business expert who is reviewing the final contents of a data structure."
,NIK dari orang yang melakukan verifikasi.
,Contoh:31XXXXXXXXXXXXXX
